state.id;city;county;postalCode;areaCode
BA;Santana;Santana;45004-677;96
BA;Santo Amaro;Santo Amaro;46380-724;75
BA;Santo Antônio de Jesus;Santo Antônio de Jesus;47576-378;75
BA;Santo Estêvão;Santo Estêvão;49258-360;75
BA;Sapeaçu;Sapeaçu;41503-342;75
BA;Saubara;Saubara;40816-605;75
BA;Seabra;Seabra;41584-101;75
BA;Sebastião Laranjeiras;Sebastião Laranjeiras;40311-656;77
BA;Senhor do Bonfim;Senhor do Bonfim;44047-375;74
BA;Sento Sé;Sento Sé;49900-727;74
BA;Serra do Ramalho;Serra do Ramalho;48395-515;77
BA;Serra Dourada;Serra Dourada;49632-393;77
BA;Serra Preta;Serra Preta;45763-960;75
BA;Serrinha;Serrinha;47693-470;75
BA;Serrolândia;Serrolândia;40500-698;74
BA;Simões Filho;Simões Filho;41137-599;71
BA;Sobradinho;Sobradinho;43842-529;74
BA;Souto Soares;Souto Soares;42213-749;75
BA;Tabocas do Brejo Velho;Tabocas do Brejo Velho;48262-249;77
BA;Tanhaçu;Tanhaçu;41708-143;77
BA;Tanque Novo;Tanque Novo;47802-188;77
BA;Tanquinho;Tanquinho;40473-682;75
BA;Taperoá;Taperoá;42782-270;75
BA;Tapiramutá;Tapiramutá;44108-159;74
BA;Teixeira de Freitas;Teixeira de Freitas;49040-354;73
BA;Teodoro Sampaio;Teodoro Sampaio;47349-457;75
BA;Teofilândia;Teofilândia;40238-479;75
BA;Teolândia;Teolândia;44315-928;73
BA;Terra Nova;Terra Nova;47259-783;75
BA;Tremedal;Tremedal;45589-760;77
BA;Tucano;Tucano;46578-427;75
BA;Uauá;Uauá;48931-848;74
BA;Ubaíra;Ubaíra;47662-026;75
BA;Ubaitaba;Ubaitaba;46719-807;73
BA;Ubatã;Ubatã;40046-412;73
BA;Uibaí;Uibaí;40048-583;74
BA;Umburanas;Umburanas;42270-818;74
BA;Una;Una;48216-690;73
BA;Urandi;Urandi;44171-942;77
BA;Uruçuca;Uruçuca;43275-290;73
BA;Utinga;Utinga;40912-203;75
BA;Várzea da Roça;Várzea da Roça;40256-100;74
BA;Várzea do Poço;Várzea do Poço;49208-551;74
BA;Várzea Nova;Várzea Nova;47510-804;74
BA;Valença;Valença;43452-032;75
BA;Valente;Valente;43252-126;75
BA;Varzedo;Varzedo;49864-646;75
BA;Vera Cruz;Vera Cruz;46384-723;71
BA;Vereda;Vereda;41970-375;73
BA;Vitória da Conquista;Vitória da Conquista;43385-379;77
BA;Wagner;Wagner;48318-273;75
BA;Wanderley;Wanderley;47966-351;77
BA;Wenceslau Guimarães;Wenceslau Guimarães;43414-289;73
BA;Xique-Xique;Xique-Xique;48002-019;74
CE;Abaiara;Abaiara;69660-435;88
CE;Acaraú;Acaraú;67790-705;88
CE;Acarape;Acarape;68459-161;85
CE;Acopiara;Acopiara;68629-414;88
CE;Aiuaba;Aiuaba;61100-379;88
CE;Alcântaras;Alcântaras;65503-337;88
CE;Altaneira;Altaneira;68587-633;88
CE;Alto Santo;Alto Santo;68881-097;88
CE;Amontada;Amontada;68475-753;88
CE;Antonina do Norte;Antonina do Norte;61376-523;88
CE;Apuiarés;Apuiarés;69506-071;85
CE;Aquiraz;Aquiraz;60680-773;85
CE;Aracati;Aracati;61330-083;88
CE;Aracoiaba;Aracoiaba;66190-871;85
CE;Ararendá;Ararendá;67167-470;88
CE;Araripe;Araripe;63501-209;88
CE;Aratuba;Aratuba;67541-006;85
CE;Arneiroz;Arneiroz;65590-125;88
CE;Assaré;Assaré;60462-924;88
CE;Aurora;Aurora;66396-875;88
CE;Baixio;Baixio;64285-766;88
CE;Banabuiú;Banabuiú;67070-260;88
CE;Barbalha;Barbalha;61947-881;88
CE;Barreira;Barreira;68964-908;85
CE;Barro;Barro;69922-412;88
CE;Barroquinha;Barroquinha;69559-316;88
CE;Baturité;Baturité;60381-322;85
CE;Beberibe;Beberibe;64279-927;85
CE;Bela Cruz;Bela Cruz;64226-622;88
CE;Boa Viagem;Boa Viagem;66374-254;88
CE;Brejo Santo;Brejo Santo;69727-393;88
CE;Camocim;Camocim;62385-112;88
CE;Campos Sales;Campos Sales;60967-888;88
CE;Canindé;Canindé;65871-503;85
CE;Capistrano;Capistrano;69605-298;85
CE;Cariús;Cariús;63360-334;88
CE;Caridade;Caridade;65342-148;85
CE;Cariré;Cariré;68190-343;88
CE;Caririaçu;Caririaçu;60010-651;88
CE;Carnaubal;Carnaubal;64893-497;88
CE;Cascavel;Cascavel;65787-107;85
CE;Catarina;Catarina;64596-050;88
CE;Catunda;Catunda;63690-695;88
CE;Caucaia;Caucaia;65914-048;85
CE;Cedro;Cedro;66896-309;88
CE;Chaval;Chaval;68906-554;88
CE;Choró;Choró;62494-565;88
CE;Chorozinho;Chorozinho;67764-275;85
CE;Coreaú;Coreaú;67036-246;88
CE;Crateús;Crateús;66817-834;88
CE;Crato;Crato;67173-278;88
CE;Croatá;Croatá;69537-391;88
CE;Cruz;Cruz;68919-070;88
CE;Deputado Irapuan Pinheiro;Deputado Irapuan Pinheiro;63276-208;88
CE;Ererê;Ererê;69833-221;88
CE;Eusébio;Eusébio;63248-752;85
CE;Farias Brito;Farias Brito;69661-747;88
CE;Forquilha;Forquilha;63253-944;88
CE;Fortaleza;Fortaleza;61598-634;85
CE;Fortim;Fortim;69420-424;88
CE;Frecheirinha;Frecheirinha;65222-151;88
CE;General Sampaio;General Sampaio;63250-276;85
CE;Graça;Graça;65951-261;88
CE;Granja;Granja;63073-576;88
CE;Granjeiro;Granjeiro;64067-480;88
CE;Groaíras;Groaíras;66404-855;88
CE;Guaiúba;Guaiúba;65340-604;85
CE;Guaraciaba do Norte;Guaraciaba do Norte;60928-013;88
CE;Guaramiranga;Guaramiranga;68858-919;85
CE;Hidrolândia;Hidrolândia;64042-942;88
CE;Horizonte;Horizonte;69596-167;85
CE;Ibaretama;Ibaretama;65583-949;88
CE;Ibiapina;Ibiapina;65949-010;88
CE;Ibicuitinga;Ibicuitinga;61997-180;88
CE;Icó;Icó;69982-699;88
CE;Icapuí;Icapuí;65589-048;88
CE;Iguatu;Iguatu;63555-528;88
CE;Independência;Independência;63972-269;88
CE;Ipaporanga;Ipaporanga;69385-966;88
CE;Ipaumirim;Ipaumirim;67756-211;88
CE;Ipu;Ipu;64387-202;88
CE;Ipueiras;Ipueiras;65327-729;88
CE;Iracema;Iracema;64387-640;88
CE;Irauçuba;Irauçuba;64433-190;88
CE;Itaiçaba;Itaiçaba;61575-223;88
CE;Itaitinga;Itaitinga;62032-341;85
CE;Itapagé;Itapagé;61347-682;85
CE;Itapiúna;Itapiúna;65865-736;88
CE;Itapipoca;Itapipoca;64799-664;88
CE;Itarema;Itarema;62231-945;88
CE;Itatira;Itatira;65965-165;88
CE;Jaguaretama;Jaguaretama;65442-388;88
CE;Jaguaribara;Jaguaribara;66299-530;88
CE;Jaguaribe;Jaguaribe;60501-118;88
CE;Jaguaruana;Jaguaruana;60438-240;88
CE;Jardim;Jardim;66943-292;88
CE;Jati;Jati;67139-885;88
CE;Jijoca de Jericoacoara;Jijoca de Jericoacoara;64584-198;88
CE;Juazeiro do Norte;Juazeiro do Norte;62115-215;88
CE;Jucás;Jucás;62357-438;88
CE;Lavras da Mangabeira;Lavras da Mangabeira;67606-384;88
CE;Limoeiro do Norte;Limoeiro do Norte;66508-230;88
CE;Madalena;Madalena;69429-537;88
CE;Maracanaú;Maracanaú;64274-501;85
CE;Maranguape;Maranguape;66987-090;85
CE;Marco;Marco;61371-111;88
CE;Martinópole;Martinópole;67952-011;88
CE;Massapê;Massapê;62595-389;88
CE;Mauriti;Mauriti;64293-418;88
CE;Meruoca;Meruoca;69862-114;88
CE;Milagres;Milagres;67948-521;75
CE;Milhã;Milhã;67564-932;88
CE;Miraíma;Miraíma;69129-859;88
CE;Missão Velha;Missão Velha;66099-985;88
CE;Mombaça;Mombaça;66680-099;88
CE;Monsenhor Tabosa;Monsenhor Tabosa;60532-038;88
CE;Moraújo;Moraújo;63012-170;88
CE;Morada Nova;Morada Nova;60144-980;88
CE;Morrinhos;Morrinhos;68316-414;88
CE;Mucambo;Mucambo;66228-761;88
CE;Mulungu;Mulungu;63921-233;85
CE;Nova Olinda;Nova Olinda;65302-065;88
CE;Nova Russas;Nova Russas;68568-771;88
CE;Novo Oriente;Novo Oriente;66753-501;88
CE;Ocara;Ocara;61870-772;85
CE;Orós;Orós;61787-013;88
CE;Pacajus;Pacajus;65193-192;85
CE;Pacatuba;Pacatuba;62397-325;85
CE;Pacoti;Pacoti;67165-495;85
CE;Pacujá;Pacujá;66773-682;88
CE;Palhano;Palhano;67662-441;88
CE;Palmácia;Palmácia;60131-316;85
CE;Paracuru;Paracuru;60308-322;85
CE;Paraipaba;Paraipaba;68640-799;85
CE;Parambu;Parambu;64483-564;88
CE;Paramoti;Paramoti;63315-216;85
CE;Pedra Branca;Pedra Branca;68200-614;88
CE;Penaforte;Penaforte;63992-612;88
CE;Pentecoste;Pentecoste;65383-814;85
CE;Pereiro;Pereiro;69668-818;88
CE;Pindoretama;Pindoretama;63041-808;85
CE;Piquet Carneiro;Piquet Carneiro;62769-031;88
CE;Pires Ferreira;Pires Ferreira;64620-463;88
CE;Poranga;Poranga;61827-177;88
CE;Porteiras;Porteiras;69304-996;88
CE;Potengi;Potengi;68783-288;88
CE;Potiretama;Potiretama;68551-041;88
CE;Quiterianópolis;Quiterianópolis;66824-942;88
CE;Quixadá;Quixadá;69620-743;88
CE;Quixelô;Quixelô;69118-792;88
CE;Quixeré;Quixeré;65855-880;88
CE;Quixeramobim;Quixeramobim;64870-122;88
CE;Redenção;Redenção;60591-326;85
CE;Reriutaba;Reriutaba;63672-602;88
CE;Russas;Russas;66913-841;88
CE;São Benedito;São Benedito;65158-476;88
CE;São Gonçalo do Amarante;São Gonçalo do Amarante;67455-663;85
CE;São João do Jaguaribe;São João do Jaguaribe;60911-720;88
CE;São Luís do Curu;São Luís do Curu;63247-592;85
CE;Saboeiro;Saboeiro;66660-868;88
CE;Salitre;Salitre;62501-183;88
CE;Santa Quitéria;Santa Quitéria;63268-186;88
CE;Santana do Acaraú;Santana do Acaraú;69839-430;88
CE;Santana do Cariri;Santana do Cariri;69378-282;88
CE;Senador Pompeu;Senador Pompeu;64504-844;88
CE;Senador Sá;Senador Sá;61201-495;88
CE;Sobral;Sobral;68126-944;88
CE;Solonópole;Solonópole;62958-558;88
CE;Tabuleiro do Norte;Tabuleiro do Norte;60362-330;88
CE;Tamboril;Tamboril;64847-823;88
CE;Tarrafas;Tarrafas;65696-617;88
CE;Tauá;Tauá;60560-379;88
CE;Tejuçuoca;Tejuçuoca;63439-935;85
CE;Tianguá;Tianguá;62813-874;88
CE;Trairi;Trairi;64353-333;85
CE;Tururu;Tururu;61199-130;85
CE;Ubajara;Ubajara;62709-691;88
CE;Umari;Umari;61842-826;88
CE;Umirim;Umirim;69721-191;85
CE;Uruburetama;Uruburetama;66149-107;85
CE;Uruoca;Uruoca;63747-001;88
CE;Várzea Alegre;Várzea Alegre;67829-847;88
CE;Varjota;Varjota;62645-723;88
CE;Viçosa do Ceará;Viçosa do Ceará;69592-424;88
DF;Brasília;Brasília;70062-449;61
ES;Água Doce do Norte;Água Doce do Norte;29363-626;27
ES;Águia Branca;Águia Branca;27072-050;27
ES;Afonso Cláudio;Afonso Cláudio;24085-651;27
ES;Alegre;Alegre;22011-988;28
ES;Alfredo Chaves;Alfredo Chaves;29048-587;27
ES;Alto Rio Novo;Alto Rio Novo;26051-232;27
ES;Anchieta;Anchieta;20093-437;28
ES;Apiacá;Apiacá;28252-044;28
ES;Aracruz;Aracruz;20519-309;27
ES;Atilio Vivacqua;Atilio Vivacqua;27638-223;28
ES;Baixo Guandu;Baixo Guandu;27864-752;27
ES;Barra de São Francisco;Barra de São Francisco;22984-570;27
ES;Boa Esperança;Boa Esperança;27845-637;27
ES;Bom Jesus do Norte;Bom Jesus do Norte;28620-900;28
ES;Brejetuba;Brejetuba;23382-340;27
ES;Cachoeiro de Itapemirim;Cachoeiro de Itapemirim;22709-916;28
ES;Cariacica;Cariacica;22227-638;27
ES;Castelo;Castelo;24999-286;28
ES;Colatina;Colatina;20871-591;27
ES;Conceição da Barra;Conceição da Barra;20822-542;27
ES;Conceição do Castelo;Conceição do Castelo;21712-097;28
ES;Divino de São Lourenço;Divino de São Lourenço;25489-275;28
ES;Domingos Martins;Domingos Martins;26427-040;27
ES;Dores do Rio Preto;Dores do Rio Preto;28029-797;28
ES;Ecoporanga;Ecoporanga;20919-172;27
ES;Fundão;Fundão;21613-256;27
ES;Governador Lindenberg;Governador Lindenberg;21492-231;27
ES;Guaçuí;Guaçuí;20774-749;28
ES;Guarapari;Guarapari;21341-095;27
ES;Iúna;Iúna;24621-958;28
ES;Ibatiba;Ibatiba;25048-195;28
ES;Ibiraçu;Ibiraçu;20769-456;27
ES;Ibitirama;Ibitirama;27560-599;28
ES;Iconha;Iconha;24145-685;28
ES;Irupi;Irupi;20169-860;28
ES;Itaguaçu;Itaguaçu;29055-735;27
ES;Itapemirim;Itapemirim;22821-109;28
ES;Itarana;Itarana;22561-956;27
ES;Jaguaré;Jaguaré;20706-434;27
ES;Jerônimo Monteiro;Jerônimo Monteiro;26781-530;28
ES;João Neiva;João Neiva;23503-820;27
ES;Laranja da Terra;Laranja da Terra;25404-366;27
ES;Linhares;Linhares;26663-418;27
ES;Mantenópolis;Mantenópolis;24250-989;27
ES;Marataízes;Marataízes;21715-947;28
ES;Marechal Floriano;Marechal Floriano;22755-216;27
ES;Marilândia;Marilândia;24375-933;27
ES;Mimoso do Sul;Mimoso do Sul;27897-750;28
ES;Montanha;Montanha;22771-079;27
ES;Mucurici;Mucurici;26944-039;27
ES;Muniz Freire;Muniz Freire;29666-081;28
ES;Muqui;Muqui;20356-578;28
ES;Nova Venécia;Nova Venécia;24462-781;27
ES;Pancas;Pancas;23933-639;27
ES;Pedro Canário;Pedro Canário;28048-020;27
ES;Piúma;Piúma;27036-750;28
ES;Pinheiros;Pinheiros;29164-167;27
ES;Ponto Belo;Ponto Belo;29632-058;27
ES;Presidente Kennedy;Presidente Kennedy;23170-740;28
ES;Rio Bananal;Rio Bananal;25672-838;27
ES;Rio Novo do Sul;Rio Novo do Sul;21895-226;28
ES;São Domingos do Norte;São Domingos do Norte;27724-599;27
ES;São Gabriel da Palha;São Gabriel da Palha;29447-471;27
ES;São José do Calçado;São José do Calçado;20965-798;28
ES;São Mateus;São Mateus;24193-167;27
ES;São Roque do Canaã;São Roque do Canaã;28471-528;27
ES;Santa Leopoldina;Santa Leopoldina;24005-743;27
ES;Santa Maria de Jetibá;Santa Maria de Jetibá;20970-328;27
ES;Santa Teresa;Santa Teresa;28632-674;27
ES;Serra;Serra;28303-231;27
ES;Sooretama;Sooretama;27274-582;27
ES;Vargem Alta;Vargem Alta;29719-715;28
ES;Venda Nova do Imigrante;Venda Nova do Imigrante;22940-765;28
ES;Viana;Viana;25453-503;27
ES;Vila Pavão;Vila Pavão;27109-626;27
ES;Vila Valério;Vila Valério;29289-143;27
ES;Vila Velha;Vila Velha;27310-770;27
ES;Vitória;Vitória;26980-668;27
GO;Água Fria de Goiás;Água Fria de Goiás;71360-543;62
GO;Água Limpa;Água Limpa;76639-481;64
GO;Águas Lindas de Goiás;Águas Lindas de Goiás;70232-429;61
GO;Abadiânia;Abadiânia;78477-043;62
GO;Abadia de Goiás;Abadia de Goiás;78076-745;62
GO;Acreúna;Acreúna;79709-889;64
GO;Adelândia;Adelândia;74786-225;64
GO;Alexânia;Alexânia;74959-416;62
GO;Aloândia;Aloândia;75351-027;64
GO;Alto Horizonte;Alto Horizonte;77719-221;62
GO;Alto Paraíso de Goiás;Alto Paraíso de Goiás;75863-981;62
GO;Alvorada do Norte;Alvorada do Norte;74598-931;62
GO;Amaralina;Amaralina;72795-878;62
GO;Americano do Brasil;Americano do Brasil;70828-910;64
GO;Amorinópolis;Amorinópolis;78380-749;64
GO;Anápolis;Anápolis;73242-746;62
GO;Anhanguera;Anhanguera;71686-594;64
GO;Anicuns;Anicuns;77763-908;64
GO;Aparecida de Goiânia;Aparecida de Goiânia;74556-209;62
GO;Aparecida do Rio Doce;Aparecida do Rio Doce;74683-332;64
GO;Aporé;Aporé;73330-844;64
GO;Araçu;Araçu;74780-228;62
GO;Aragarças;Aragarças;72715-336;64
GO;Aragoiânia;Aragoiânia;78817-770;62
GO;Araguapaz;Araguapaz;75783-171;62
GO;Arenópolis;Arenópolis;72043-112;64
GO;Aruanã;Aruanã;75942-875;62
GO;Aurilândia;Aurilândia;71147-642;64
GO;Avelinópolis;Avelinópolis;75822-325;64
GO;Barro Alto;Barro Alto;79398-656;74
GO;Bela Vista de Goiás;Bela Vista de Goiás;75193-744;62
GO;Bom Jardim de Goiás;Bom Jardim de Goiás;79357-375;64
GO;Bom Jesus de Goiás;Bom Jesus de Goiás;71646-806;64
GO;Bonópolis;Bonópolis;73416-034;62
GO;Bonfinópolis;Bonfinópolis;71255-929;62
GO;Brazabrantes;Brazabrantes;72188-928;62
GO;Britânia;Britânia;78122-217;62
GO;Buriti Alegre;Buriti Alegre;79590-093;64
GO;Buriti de Goiás;Buriti de Goiás;79433-708;64
GO;Buritinópolis;Buritinópolis;70153-892;62
GO;Córrego do Ouro;Córrego do Ouro;72038-821;64
GO;Caçu;Caçu;71217-250;64
GO;Cabeceiras;Cabeceiras;70003-704;61
GO;Cachoeira Alta;Cachoeira Alta;75275-928;64
GO;Cachoeira de Goiás;Cachoeira de Goiás;71302-419;64
GO;Cachoeira Dourada;Cachoeira Dourada;70246-953;64
GO;Caiapônia;Caiapônia;77953-513;64
GO;Caldas Novas;Caldas Novas;76400-469;64
GO;Caldazinha;Caldazinha;72928-888;62
GO;Campestre de Goiás;Campestre de Goiás;71780-406;62
GO;Campinaçu;Campinaçu;76447-328;62
GO;Campinorte;Campinorte;77868-716;62
GO;Campo Alegre de Goiás;Campo Alegre de Goiás;77910-464;64
GO;Campo Limpo de Goiás;Campo Limpo de Goiás;78236-424;62
GO;Campos Belos;Campos Belos;77925-966;62
GO;Campos Verdes;Campos Verdes;76789-895;62
GO;Carmo do Rio Verde;Carmo do Rio Verde;72634-521;62
GO;Castelândia;Castelândia;72351-066;64
GO;Catalão;Catalão;72399-042;64
GO;Caturaí;Caturaí;70279-074;62
GO;Cavalcante;Cavalcante;78122-396;62
GO;Ceres;Ceres;79879-286;62
GO;Cezarina;Cezarina;73876-323;64
GO;Chapadão do Céu;Chapadão do Céu;79540-074;64
GO;Cidade Ocidental;Cidade Ocidental;76351-008;61
GO;Cocalzinho de Goiás;Cocalzinho de Goiás;71633-440;62
GO;Colinas do Sul;Colinas do Sul;78070-852;62
GO;Corumbá de Goiás;Corumbá de Goiás;77524-206;62
GO;Corumbaíba;Corumbaíba;72165-829;64
GO;Cristalina;Cristalina;74447-411;61
GO;Cristianópolis;Cristianópolis;78126-310;64
GO;Crixás;Crixás;78911-648;62
GO;Cromínia;Cromínia;75097-969;64
GO;Cumari;Cumari;72840-789;64
GO;Damianópolis;Damianópolis;70125-055;62
GO;Damolândia;Damolândia;78372-228;62
GO;Davinópolis;Davinópolis;73466-140;64
GO;Diorama;Diorama;70742-066;64
GO;Divinópolis de Goiás;Divinópolis de Goiás;71698-156;62
GO;Doverlândia;Doverlândia;74330-241;64
GO;Edéia;Edéia;76867-536;64
GO;Edealina;Edealina;72273-771;64
GO;Estrela do Norte;Estrela do Norte;79384-169;62
GO;Faina;Faina;78460-255;62
GO;Fazenda Nova;Fazenda Nova;75109-844;62
GO;Firminópolis;Firminópolis;76679-395;64
GO;Flores de Goiás;Flores de Goiás;76667-203;62
GO;Formosa;Formosa;78941-919;61
GO;Formoso;Formoso;71411-106;62
GO;Gameleira de Goiás;Gameleira de Goiás;70266-224;62
GO;Goiás;Goiás;77334-166;62
GO;Goiânia;Goiânia;71821-341;62
GO;Goianápolis;Goianápolis;79093-309;62
GO;Goianésia;Goianésia;75314-738;62
GO;Goiandira;Goiandira;76470-861;64
GO;Goianira;Goianira;77641-922;62
GO;Goiatuba;Goiatuba;75156-948;64
GO;Gouvelândia;Gouvelândia;79359-583;64
GO;Guapó;Guapó;72119-805;62
GO;Guaraíta;Guaraíta;72641-646;62
GO;Guarani de Goiás;Guarani de Goiás;79673-210;62
GO;Guarinos;Guarinos;79419-765;62
GO;Heitoraí;Heitoraí;74762-840;62
GO;Hidrolândia;Hidrolândia;74776-739;88
GO;Hidrolina;Hidrolina;79095-956;62
GO;Iaciara;Iaciara;71291-291;62
GO;Inaciolândia;Inaciolândia;76359-402;64
GO;Indiara;Indiara;78316-612;64
GO;Inhumas;Inhumas;76826-380;62
GO;Ipameri;Ipameri;76382-978;64
GO;Ipiranga de Goiás;Ipiranga de Goiás;78463-575;62
GO;Iporá;Iporá;74771-101;64
GO;Israelândia;Israelândia;70665-833;64
GO;Itaberaí;Itaberaí;78142-537;62
GO;Itaguari;Itaguari;71722-333;62
GO;Itaguaru;Itaguaru;75023-769;62
GO;Itajá;Itajá;72567-890;64
GO;Itapaci;Itapaci;77441-130;62
GO;Itapirapuã;Itapirapuã;75919-745;62
GO;Itapuranga;Itapuranga;70689-721;62
GO;Itarumã;Itarumã;78745-282;64
GO;Itauçu;Itauçu;73175-706;62
GO;Itumbiara;Itumbiara;71498-147;64
GO;Ivolândia;Ivolândia;76941-478;64
GO;Jandaia;Jandaia;77839-177;64
GO;Jaraguá;Jaraguá;78944-457;62
GO;Jataí;Jataí;77766-044;64
GO;Jaupaci;Jaupaci;75099-670;64
GO;Jesúpolis;Jesúpolis;72728-071;62
GO;Joviânia;Joviânia;74274-359;64
GO;Jussara;Jussara;76839-283;74
GO;Lagoa Santa;Lagoa Santa;77327-777;64
GO;Leopoldo de Bulhões;Leopoldo de Bulhões;72153-783;62
GO;Luziânia;Luziânia;77800-108;61
GO;Mairipotaba;Mairipotaba;74744-782;64
GO;Mambaí;Mambaí;70167-990;62
GO;Mara Rosa;Mara Rosa;73079-349;62
GO;Marzagão;Marzagão;76103-315;64
GO;Matrinchã;Matrinchã;73565-970;62
GO;Maurilândia;Maurilândia;76892-513;64
GO;Mimoso de Goiás;Mimoso de Goiás;79048-940;62
GO;Minaçu;Minaçu;72844-762;62
GO;Mineiros;Mineiros;79624-325;64
GO;Moiporá;Moiporá;76804-530;64
GO;Monte Alegre de Goiás;Monte Alegre de Goiás;72656-133;62
GO;Montes Claros de Goiás;Montes Claros de Goiás;70306-526;62
GO;Montividiu;Montividiu;77780-812;64
GO;Montividiu do Norte;Montividiu do Norte;75927-398;62
GO;Morrinhos;Morrinhos;74447-956;88
GO;Morro Agudo de Goiás;Morro Agudo de Goiás;78986-561;62
GO;Mossâmedes;Mossâmedes;70623-862;64
GO;Mozarlândia;Mozarlândia;75235-146;62
GO;Mundo Novo;Mundo Novo;75164-542;74
GO;Mutunópolis;Mutunópolis;77104-342;62
GO;Nazário;Nazário;78334-148;64
GO;Nerópolis;Nerópolis;74333-358;62
GO;Niquelândia;Niquelândia;71325-051;62
GO;Nova América;Nova América;73242-177;62
GO;Nova Aurora;Nova Aurora;73485-456;64
GO;Nova Crixás;Nova Crixás;77875-971;62
GO;Nova Glória;Nova Glória;76300-940;62
GO;Nova Iguaçu de Goiás;Nova Iguaçu de Goiás;73733-518;62
GO;Nova Roma;Nova Roma;73925-807;62
GO;Nova Veneza;Nova Veneza;77435-745;62
GO;Novo Brasil;Novo Brasil;75467-434;62
GO;Novo Gama;Novo Gama;77395-920;61
GO;Novo Planalto;Novo Planalto;77085-721;62
GO;Orizona;Orizona;78397-662;64
GO;Ouro Verde de Goiás;Ouro Verde de Goiás;71547-989;62
GO;Ouvidor;Ouvidor;76871-552;64
GO;Padre Bernardo;Padre Bernardo;77762-897;61
GO;Palestina de Goiás;Palestina de Goiás;73802-716;64
GO;Palmeiras de Goiás;Palmeiras de Goiás;79000-654;64
GO;Palmelo;Palmelo;73080-164;64
GO;Palminópolis;Palminópolis;70003-445;64
GO;Panamá;Panamá;71132-829;64
GO;Paraúna;Paraúna;73296-613;64
GO;Paranaiguara;Paranaiguara;79281-054;64
GO;Perolândia;Perolândia;70029-520;64
GO;Petrolina de Goiás;Petrolina de Goiás;79520-790;62
GO;Pilar de Goiás;Pilar de Goiás;73848-923;62
GO;Piracanjuba;Piracanjuba;74646-545;64
GO;Piranhas;Piranhas;74026-756;82
GO;Pirenópolis;Pirenópolis;78360-342;62
GO;Pires do Rio;Pires do Rio;74654-285;64
GO;Planaltina;Planaltina;75627-194;61
GO;Pontalina;Pontalina;72269-825;64
GO;Porangatu;Porangatu;71762-515;62
GO;Porteirão;Porteirão;79002-007;64
GO;Portelândia;Portelândia;77917-584;64
GO;Posse;Posse;72183-406;62
GO;Professor Jamil;Professor Jamil;79469-757;64
GO;Quirinópolis;Quirinópolis;78797-630;64
GO;Rialma;Rialma;70461-772;62
GO;Rianápolis;Rianápolis;75790-821;62
GO;Rio Quente;Rio Quente;79772-077;64
GO;Rio Verde;Rio Verde;79683-680;64
GO;Rubiataba;Rubiataba;77081-327;62
GO;São Domingos;São Domingos;77387-622;75
GO;São Francisco de Goiás;São Francisco de Goiás;72521-398;62
GO;São João d'Aliança;São João d'Aliança;79717-721;62
GO;São João da Paraúna;São João da Paraúna;73502-233;64
GO;São Luís de Montes Belos;São Luís de Montes Belos;72215-699;64
GO;São Luíz do Norte;São Luíz do Norte;77935-941;62
GO;São Miguel do Araguaia;São Miguel do Araguaia;79618-267;62
GO;São Miguel do Passa Quatro;São Miguel do Passa Quatro;76966-432;62
GO;São Patrício;São Patrício;70442-805;62
GO;São Simão;São Simão;70047-569;64
GO;Sítio d'Abadia;Sítio d'Abadia;77672-622;62
GO;Sanclerlândia;Sanclerlândia;74773-311;64
GO;Santa Bárbara de Goiás;Santa Bárbara de Goiás;76145-416;62
GO;Santa Cruz de Goiás;Santa Cruz de Goiás;74335-069;64
GO;Santa Fé de Goiás;Santa Fé de Goiás;70490-627;62
GO;Santa Helena de Goiás;Santa Helena de Goiás;70328-698;64
GO;Santa Isabel;Santa Isabel;70405-399;62
GO;Santa Rita do Araguaia;Santa Rita do Araguaia;79112-785;64
GO;Santa Rita do Novo Destino;Santa Rita do Novo Destino;75260-682;62
GO;Santa Rosa de Goiás;Santa Rosa de Goiás;77799-102;62
GO;Santa Tereza de Goiás;Santa Tereza de Goiás;79952-415;62
GO;Santa Terezinha de Goiás;Santa Terezinha de Goiás;77333-028;62
GO;Santo Antônio da Barra;Santo Antônio da Barra;79551-164;64
GO;Santo Antônio de Goiás;Santo Antônio de Goiás;73613-521;62
GO;Santo Antônio do Descoberto;Santo Antônio do Descoberto;71044-870;61
GO;Senador Canedo;Senador Canedo;72604-876;62
GO;Serranópolis;Serranópolis;76077-392;64
GO;Silvânia;Silvânia;70542-706;62
GO;Simolândia;Simolândia;77759-039;62
GO;Taquaral de Goiás;Taquaral de Goiás;76472-085;62
GO;Teresina de Goiás;Teresina de Goiás;70717-146;62
GO;Terezópolis de Goiás;Terezópolis de Goiás;79497-456;62
GO;Três Ranchos;Três Ranchos;79715-801;64
